part_no,Part name,slno,section name,total electors,total part votes
243,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerracedNABARDBuildingFacingNorthRoomNo.8",3,"Narasingapuram(TP),Ward13,HousingBoardQuarters(MType) 524",640,85
243,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerracedNABARDBuildingFacingNorthRoomNo.8",4,"Narasingapuram(TP),Ward13,HousingBoardQuarters(HTYPE) 607",649,18
244,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerracedNABARDBuildingFacingNorthRoomNo.10",1,"Narasingapuram(TP),Ward12,Thittanagar 1",798,796
245,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerrcedBuildingFacingNorthRoomNo3",1,"Narasingapuram(TP),Ward14,SouthKaduArea 1",803,794
246,"GovernmentBoysHigherSecondarySchool,Attur-636102TiledBuildingFacingWestMiddleWing",1,"Narasingapuram(TP),Ward10,SouthKadu 1",337,326
247,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerracedNABARDBuildingFacingNorthWestWingRoomNo.12",1,"Narasingapuram(TP),Ward14,SouthKaduArea 1",666,662
248,"GovernmentHighSchool-Narasingapuram636108,TerracedBuildingFacingNorth,WestWingRoomNo.2",1,"Narasingapuram(TP),Ward15,InamUdaiyampatti 1",533,156
248,"GovernmentHighSchool-Narasingapuram636108,TerracedBuildingFacingNorth,WestWingRoomNo.2",2,"Narasingapuram(TP),Ward15,UdaiyampattiMariammankoilStreet 116",534,266
248,"GovernmentHighSchool-Narasingapuram636108,TerracedBuildingFacingNorth,WestWingRoomNo.2",3,"Narasingapuram(TP),Ward15,UdaiyampattiNorthStreet 369",524,57
248,"GovernmentHighSchool-Narasingapuram636108,TerracedBuildingFacingNorth,WestWingRoomNo.2",4,"Narasingapuram(TP),Ward15,UdaiyampattiSouthStreet 413",528,25
248,"GovernmentHighSchool-Narasingapuram636108,TerracedBuildingFacingNorth,WestWingRoomNo.2",5,"Narasingapuram(TP),Ward15,UdaiyampattiMariammankoilStreet 433",522,27
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",1,"Narasingapuram(TP),Ward16,CharkarUdaiyampatti 2",799,224
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",2,"Narasingapuram(TP),Ward16,RajajiStreet 214",790,88
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",3,"Narasingapuram(TP),Ward16,CeylonKattukottai 306",322,17
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",4,"Narasingapuram(TP),Ward16,CeylonColony 323",768,25
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",5,"Narasingapuram(TP),Ward16,KamarajNagar 347",792,153
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",6,"Narasingapuram(TP),Ward16,KamarajNagarEast 490",798,145
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",7,"Narasingapuram(TP),Ward16,UdaiyampattiWestKattukottai 636",683,48
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",8,"Narasingapuram(TP),Ward16,Kamarajnagarkattukottai 685",700,16
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",9,"Narasingapuram(TP),Ward16,KamarajnagarKalarkadu 701",770,53
249,"GovernmentHighSchool,Narasingapuram-636108SouthTerracedBuildingFacingNorthMiddleWing(RoomNo.1)",10,"Narasingapuram(TP),Ward15,WestKattukottai 754",754,1
250,"PanchayatUnionMiddleSchool-(Lakshmanasamuthiram)Selliampalayam-636108,NewterracedBuildingFacingNorthEastWing",1,"Narasingapuram(TP),Ward17,LakshmanasamudhramNaduStreet 1",127,127
250,"PanchayatUnionMiddleSchool-(Lakshmanasamuthiram)Selliampalayam-636108,NewterracedBuildingFacingNorthEastWing",2,"Narasingapuram(TP),Ward17,KinarradiStreet 128",594,87
250,"PanchayatUnionMiddleSchool-(Lakshmanasamuthiram)Selliampalayam-636108,NewterracedBuildingFacingNorthEastWing",3,"Narasingapuram(TP),Ward17,PerumalKoilStreet 215",608,82
250,"PanchayatUnionMiddleSchool-(Lakshmanasamuthiram)Selliampalayam-636108,NewterracedBuildingFacingNorthEastWing",4,"Narasingapuram(TP),Ward17,WestStreet 296",607,214
250,"PanchayatUnionMiddleSchool-(Lakshmanasamuthiram)Selliampalayam-636108,NewterracedBuildingFacingNorthEastWing",5,"Narasingapuram(TP),Ward17,LakshmanasamudhramMariammankoilStreet 498",610,35
250,"PanchayatUnionMiddleSchool-(Lakshmanasamuthiram)Selliampalayam-636108,NewterracedBuildingFacingNorthEastWing",6,"Narasingapuram(TP),Ward17,LakshmanasamudhramMariammankoilStreet 531",611,29
250,"PanchayatUnionMiddleSchool-(Lakshmanasamuthiram)Selliampalayam-636108,NewterracedBuildingFacingNorthEastWing",7,"Narasingapuram(TP),Ward17,KinatradiStreet 572",600,13
251,"PanchayatUnionMiddleSchool,(Lakshmanasamuthiram)selliyampalayam-636108,NewTerracedBuildingFacingNorthWestWing",1,"Narasingapuram(TP),Ward16,EastKattukottaigal 1",538,12
251,"PanchayatUnionMiddleSchool,(Lakshmanasamuthiram)selliyampalayam-636108,NewTerracedBuildingFacingNorthWestWing",2,"Narasingapuram(TP),Ward18,EastStreet 10",529,184
251,"PanchayatUnionMiddleSchool,(Lakshmanasamuthiram)selliyampalayam-636108,NewTerracedBuildingFacingNorthWestWing",3,"Narasingapuram(TP),Ward18,SouthStreet 192",316,125
251,"PanchayatUnionMiddleSchool,(Lakshmanasamuthiram)selliyampalayam-636108,NewTerracedBuildingFacingNorthWestWing",4,"Narasingapuram(TP),Ward18,RamarkoilStreet 317",399,81
251,"PanchayatUnionMiddleSchool,(Lakshmanasamuthiram)selliyampalayam-636108,NewTerracedBuildingFacingNorthWestWing",5,"Narasingapuram(TP),Ward18,SouthStreet,EastArea 400",472,73
251,"PanchayatUnionMiddleSchool,(Lakshmanasamuthiram)selliyampalayam-636108,NewTerracedBuildingFacingNorthWestWing",6,"Narasingapuram(TP),Ward18,LakshmanasamudhramEastStreet 473",534,18
251,"PanchayatUnionMiddleSchool,(Lakshmanasamuthiram)selliyampalayam-636108,NewTerracedBuildingFacingNorthWestWing",7,"Narasingapuram(TP),Ward18,LakshmanasamudhramNorthStreet 485",526,42
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",1,"Thandavarayapuram(R.V)And(P),Ward1,NattarStreet 1",1090,123
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",2,"Thandavarayapuram(R.V)And(P),Ward1,SchoolStreet 124",220,96
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",3,"Thandavarayapuram(R.V)And(P),Ward1,OorUdayarStreet 221",315,94
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",4,"Thandavarayapuram(R.V)And(P),Ward2,KanakkupillaiHouseStreet 316",1091,77
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",5,"Thandavarayapuram(R.V)And(P),Ward2,VemmaniyanStreet 393",1089,201
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",6,"Thandavarayapuram(R.V)And(P),Ward3,RadhaStreet 589",650,62
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",7,"Thandavarayapuram(R.V)And(P),Ward3,WiremanPeriyasamiStreet 651",1094,11
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",8,"Thandavarayapuram(R.V)And(P),Ward5,MuruvathumalaiRoad 662",730,68
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",9,"Thandavarayapuram(R.V)And(P),Ward5,IrattaimalaiSandhu 731",1093,122
252,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthWestWing",10,"Thandavarayapuram(R.V)And(P),Ward5,V.O.C.Nagar 851",1099,238
253,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,NewTerracedBuildingFacingNorthEastWing",1,"Thandavarayapuram(R.V)And(P),Ward5,KamarajNagar 1",803,803
254,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,AnganwadiTerracedBuildingFacingNorth",1,"Thandavarayapuram(R.V)And(P),Ward5,RasipuramMainRoad 1",494,102
254,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,AnganwadiTerracedBuildingFacingNorth",2,"Thandavarayapuram(R.V)And(P),Ward5,Gandhipuram 99",492,30
254,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,AnganwadiTerracedBuildingFacingNorth",3,"Thandavarayapuram(R.V)And(P),Ward5,EastKattukottai 128",490,64
254,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,AnganwadiTerracedBuildingFacingNorth",4,"Thandavarayapuram(R.V)And(P),Ward5,NorthKadu 190",493,105
254,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,AnganwadiTerracedBuildingFacingNorth",5,"Thandavarayapuram(R.V)And(P),Ward5,SouthKattukottai 295",491,188
255,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,TerracedBuildingFacingNorthEastwing",1,"Thandavarayapuram(r.v)and(p),Ward4,thangavelst.chettikaranstreet 1",863,862
256,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,TerracedBuildingFacingNorthwestwing",1,"Thandavarayapuram(R.V)And(P),Ward6,Annanagar 1",641,389
256,"PanchayatUnionElementarySchool-Thandavarayapuram-636108,TerracedBuildingFacingNorthwestwing",2,"Thandavarayapuram(R.V)And(P),Ward7,PallivasalStreet 378",633,248
257,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestNorthWing",1,"Chockanathapuram(R.V)And(P),Ward1,NorthStreet 1",680,125
257,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestNorthWing",2,"Chockanathapuram(R.V)And(P),Ward1,MariammankoilStreet 134",222,76
257,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestNorthWing",3,"Chockanathapuram(R.V)And(P),Ward1,2SouthStreet 223",678,189
257,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestNorthWing",4,"Chockanathapuram(R.V)And(P),Ward1,PalayaChockanathapuram 412",535,120
257,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestNorthWing",5,"Chockanathapuram(R.V)And(P),Ward1,AmbethkarStreet 536",588,53
257,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestNorthWing",6,"Chockanathapuram(R.V)And(P),Ward1,2SouthKattukottai 589",624,34
257,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestNorthWing",7,"Chockanathapuram(R.V)And(P),Ward1,NorthKattukottai 625",672,44
258,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestSouthWing",1,"Chockanathapuram(R.V)And(P),Ward2,NorthStreet 1",525,98
258,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestSouthWing",2,"Chockanathapuram(R.V)And(P),Ward2,AsariStreet 90",529,32
258,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestSouthWing",3,"Chockanathapuram(R.V)And(P),Ward2,MariammankoilStreet 121",550,62
258,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestSouthWing",4,"Chockanathapuram(R.V)And(P),Ward2,UdayarStreet 175",536,126
258,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestSouthWing",5,"Chockanathapuram(R.V)And(P),Ward2,KamattaStreet 294",553,143
258,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestSouthWing",6,"Chockanathapuram(R.V)And(P),Ward2,PillaiyarKoilStreet 428",552,77
258,"PanchayatUnionElementarySchool-Chokkanathapuram-636108,TerracedBuildingFacingWestSouthWing",7,"Chockanathapuram(R.V)And(P),Ward2,SouthKattukottaigal 499",510,12
259,"PanchayatUnionElementarySchool-Mottur-636108,TiledBuildingFacingSouthEastWing",1,"Chockanathapuram(R.V)And(P),Ward3,NorthStreet 1",838,233
259,"PanchayatUnionElementarySchool-Mottur-636108,TiledBuildingFacingSouthEastWing",2,"Chockanathapuram(R.V)And(P),Ward2,3MariammankoilStreet 220",833,42
259,"PanchayatUnionElementarySchool-Mottur-636108,TiledBuildingFacingSouthEastWing",3,"Chockanathapuram(R.V)And(P),Ward3,SouthStreet 260",843,92
259,"PanchayatUnionElementarySchool-Mottur-636108,TiledBuildingFacingSouthEastWing",4,"Chockanathapuram(R.V)And(P),Ward3,AthurRasipuramRoad 351",827,27
259,"PanchayatUnionElementarySchool-Mottur-636108,TiledBuildingFacingSouthEastWing",5,"Chockanathapuram(R.V)And(P),Ward2,3SouthKattukottai 377",845,447
260,"PanchayatUnionElementarySchool-Echampatti-636107,TerracedBuildingFacingWestNorthWing",1,"Eachampatti(R.V)And(P),Ward1,NorthStreet 1",685,332
261,"PanchayatUnionElementarySchool-Echampatti-636107,TerracedBuildingFacingWestSouthWing",1,"Eachampatti(R.V)And(P),Ward3,AdhithiravidarSt.East,SouthKattukottai 1",1038,1035
262,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledCenterBuildingFacingEast",1,"Malliyakarai(R.V)And(P),Ward1,MalliakaraiNorthSt.ofNorthsidehouses 1",534,341
262,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledCenterBuildingFacingEast",2,"Malliyakarai(R.V)And(P),Ward1,NorthKattukottaigal,Santhaipettai 340",535,193
263,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledBuildingFacingEastNorthwing",1,"Malliyakarai(R.V)And(P),Ward2,Southside&NaduStreetEastofNorthSt. 1",673,236
263,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledBuildingFacingEastNorthwing",2,"Malliyakarai(R.V)And(P),Ward3,Southside&NaduStreetWestofNorthSt. 238",671,252
264,"PanchayatUnionElementarySchool-Karutharajapalayam-636107,TerracedBuildingFacingNorthWestWing",1,"2 2-Malliyakarai(R.V)And(P),Ward6,KarutharajapalayamAdhithiravidarStreet 257 745 167",744,263
264,"PanchayatUnionElementarySchool-Karutharajapalayam-636107,TerracedBuildingFacingNorthWestWing",2,"Malliyakarai(R.V)And(P),Ward6,KarutharajapalayamAdhithiravidarStreet 257",745,167
265,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledBuildingFacingEastNorthWing",1,"Malliyakarai(R.V)And(P),Ward2,Jenithanagar,EastKattukottaigal 1",729,500
265,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledBuildingFacingEastNorthWing",2,"Malliyakarai(R.V)And(P),Ward7,KumbalKattukottaigal 487",733,233
266,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledBuildingFacingEast",1,"Malliyakarai(R.V)And(P),Ward7,AdhithiravidarColony 1",780,93
266,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledBuildingFacingEast",2,"Malliyakarai(R.V)And(P),Ward7,South&WestKattukottaigal 91",776,208
266,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledBuildingFacingEast",3,"Malliyakarai(R.V)And(P),Ward7,MainRoad,NorthKattukottaigal 292",779,390
266,"PanchayatUnionElementarySchool-Malliakarai-636107,TiledBuildingFacingEast",4,"Malliyakarai(R.V)And(P),Ward7,NorthtoMalai 675",777,85
267,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,SSABuildingFacingEastNorthWing",1,"Arasanatham(R.V)And(P),Ward1,AdhithiravidarStreet 1",1108,615
267,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,SSABuildingFacingEastNorthWing",2,"Arasanatham(R.V)And(P),Ward1,PattavaramArea 610",1107,121
267,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,SSABuildingFacingEastNorthWing",3,"Arasanatham(R.V)And(P),Ward1,NewColony 728",1111,84
267,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,SSABuildingFacingEastNorthWing",4,"Arasanatham(R.V)And(P),Ward1,KaraimeduEastKattukottai 809",1101,231
267,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,SSABuildingFacingEastNorthWing",5,"Arasanatham(R.V)And(P),Ward1,KaraimeduArea 1038",1100,55
268,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedSSABuildingFacingEastSouthWing",1,"Arasanatham(R.V)And(P),Ward2,KaraimeduKattukottai 1",966,110
268,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedSSABuildingFacingEastSouthWing",2,"Arasanatham(R.V)And(P),Ward2,Kandhasamipudhur,EastKadu 112",969,215
268,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedSSABuildingFacingEastSouthWing",3,"4-Arasanatham(R.V)And(P),Ward2,Kandahasamipudhur(NorthSt.",968,127
268,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedSSABuildingFacingEastSouthWing",4,Ma.Ko.St.South),967,511
269,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedBuildingFacingWestNorthWing",1,"Arasanatham(R.V)And(P),Ward4,Govindarajapalayam(ArundathiyarSt.) 1",753,450
269,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedBuildingFacingWestNorthWing",2,"Arasanatham(R.V)And(P),Ward4,kattukottaigal 444",759,304
270,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedBuildingFacingwestsouthwing",1,"Arasanatham(R.V)And(P),Ward4,Govindharajapalayam(KudiTheru) 1",796,273
270,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedBuildingFacingwestsouthwing",2,"Arasanatham(R.V)And(P),Ward4,Udayarpalayam 275",799,429
270,"PanchayatUnionMiddleSchool-Govindarajapalayam-636107,TerracedBuildingFacingwestsouthwing",3,"Arasanatham(R.V)And(P),Ward4,MookkankuttaiKadu 703",797,92
271,"PanchayatUnionMiddleSchool-Oorandivalasu-636107,SSATerracedBuildingFacingNorthmiddleWingRoomNo.1",1,"Arasanatham(R.V)And(P),Ward3,Kandhasamipudhur,NorthKattukottaigal 1",730,255
272,"PanchayatUnionMiddleSchool-Oorandivalasu-636107,SSATerracedBuildingFacingNorthmiddleWingRoomNo.2",1,"Arasanatham(R.V)And(P),Ward3,OorandivalasuOor 1",583,555
272,"PanchayatUnionMiddleSchool-Oorandivalasu-636107,SSATerracedBuildingFacingNorthmiddleWingRoomNo.2",2,OverseasElector 542,572,27
273,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedBuildingFacingSouthWestWing",1,"Seeliampatti(R.V)And(P),Ward1,ChellamuthuRiceMilltoAlamaramEast 1",650,138
273,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedBuildingFacingSouthWestWing",2,"Seeliampatti(R.V)And(P),Ward1,SeeliampattiNorthSt.toPanchayatBoard 138",651,215
273,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedBuildingFacingSouthWestWing",3,"Seeliampatti(R.V)And(P),Ward1,SeeliampattiNaduSt.NorthKattukottai 352",652,60
273,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedBuildingFacingSouthWestWing",4,"Seeliampatti(R.V)And(P),Ward2,SeeliampattiSouthStreet 412",509,98
273,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedBuildingFacingSouthWestWing",5,"Seeliampatti(R.V)And(P),Ward2,SeeliampattiSouthSt.NorthArea 510",654,142
274,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedNorthBuildingFacingWestSouthWing",1,"Seeliampatti(R.V)And(P),Ward2,SouthKattukottai 1",890,226
274,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedNorthBuildingFacingWestSouthWing",2,"3 3-Seeliampatti(R.V)And(P),Ward1,SouthKattukottai,SouthTharRoadArea 617 715 99",889,395
274,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedNorthBuildingFacingWestSouthWing",3,"Seeliampatti(R.V)And(P),Ward1,SouthKattukottai,SouthTharRoadArea 617",715,99
274,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedNorthBuildingFacingWestSouthWing",4,"Seeliampatti(R.V)And(P),Ward3,Malaiyampatti,KallumalaiAreaKattukottai 716",884,167
275,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedSouthBuildingFacingWestNorthWing",1,"Seeliampatti(R.V)And(P),Ward1,MalaiyampattiNorth,SouthuptoKalmalai 1",864,437
275,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedSouthBuildingFacingWestNorthWing",2,"Seeliampatti(R.V)And(P),Ward4,Pt.BoardUptoWestArunthathiar 432",862,213
275,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedSouthBuildingFacingWestNorthWing",3,4 999-OverseasElector 848 848 1,865,212
275,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedSouthBuildingFacingWestNorthWing",4,OverseasElector 848,848,1
276,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedSouthBuildingFacingWestSouthWing",1,"2-Seeliampatti(R.V)And(P),Ward5,VeeramuthuudayarkadutoPACBWestArea",704,294
276,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedSouthBuildingFacingWestSouthWing",2,"3 3-Seeliampatti(R.V)And(P),Ward5,HarijanaColony 549 685 137",707,272
276,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedSouthBuildingFacingWestSouthWing",3,"Seeliampatti(R.V)And(P),Ward5,HarijanaColony 549",685,137
276,"PanchayatUnionMiddleSchool-Seeliampatti-636107,TerracedSouthBuildingFacingWestSouthWing",4,OverseasElector 686,686,1
277,"PanchayatUnionElementarySchool-Seeliampattipudur-636107,TerracedBuildingFacingEastNorthWing",1,"Seeliampatti(R.V)And(P),Ward6,NorthSt.Seeliampattipudhur,North,South 1",729,382
277,"PanchayatUnionElementarySchool-Seeliampattipudur-636107,TerracedBuildingFacingEastNorthWing",2,"Seeliampatti(R.V)And(P),Ward6,Seeliampattipudhur,South,East&North 375",727,345
278,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthWestWingRoomNo.2",1,"Manjini(R.V)And(P),Ward1,EastStreet 1",921,214
278,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthWestWingRoomNo.2",2,"Manjini(R.V)And(P),Ward1,HarijanaStreet 212",912,121
278,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthWestWingRoomNo.2",3,"Manjini(R.V)And(P),Ward1,MusjeethStreet 332",919,52
278,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthWestWingRoomNo.2",4,"Manjini(R.V)And(P),Ward1,NorthStreet,NachiappaUdayarStreet 384",922,114
278,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthWestWingRoomNo.2",5,"Manjini(R.V)And(P),Ward2,VaidhiyapillaiSt.Mariammankoilstreet 494",923,222
278,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthWestWingRoomNo.2",6,"Manjini(R.V)And(P),Ward2,WaterTankStreet,NagarkoilStreet 717",924,194
279,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthEastwingRoomNo.1",1,"Manjini(R.V)And(P),Ward2,HarijanaStreet 1",187,187
279,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthEastwingRoomNo.1",2,"Manjini(R.V)And(P),Ward3,PungavadiMainRoad 188",1076,310
279,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthEastwingRoomNo.1",3,"Manjini(R.V)And(P),Ward3,OddarStreet 483",668,186
279,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthEastwingRoomNo.1",4,"Manjini(R.V)And(P),Ward3,WestStreet,MarudhaudayarStreet 669",1078,277
279,"GovernmentHigherSecondarySchool-Manjini-636141,NewTerracedBuildingFacingNorthEastwingRoomNo.1",5,"Manjini(R.V)And(P),Ward3,OddarStreet,KaliammankoilArea 934",1051,118
280,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthWestWingRoomNo.24",1,"Manjini(R.V)And(P),Ward4,GovernorThoppu 1",622,348
280,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthWestWingRoomNo.24",2,"Manjini(R.V)And(P),Ward4,ValkaraduKattuArea 321",618,170
280,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthWestWingRoomNo.24",3,"Manjini(R.V)And(P),Ward4,KaliammankoilKattuArea 486",610,101
281,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",1,"Manjini(R.V)And(P),Ward4,YerikaduKattuArea 1",601,344
281,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",2,"Manjini(R.V)And(P),Ward4,PananjalaikaduEastArea 333",409,76
281,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",3,"Manjini(R.V)And(P),Ward4,IndhiranagarColony 410",602,79
281,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",4,"Manjini(R.V)And(P),Ward4,Manikandapuram,TrichyMainRd.kattuArea 480",603,100
282,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingNorthWestWing",1,"Pungavadi(R.V)And(P),Ward1,MariammanKoilStreet 1",1037,515
282,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingNorthWestWing",2,"Pungavadi(R.V)And(P),Ward1,MadhakoilStreet 509",1036,187
282,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingNorthWestWing",3,"Pungavadi(R.V)And(P),Ward2,SouthStreet 695",1040,336
282,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingNorthWestWing",4,OverseasElector 1024,1024,1
283,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingEastSouthwing",1,"Pungavadi(R.V)And(P),Ward2,RajaStreet,OddarStreet 1",742,229
283,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingEastSouthwing",2,"Pungavadi(R.V)And(P),Ward2,MooppanarkoilStreet 232",386,151
283,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingEastSouthwing",3,"Pungavadi(R.V)And(P),Ward2,AmbethkarColony 387",436,50
283,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingEastSouthwing",4,"Pungavadi(R.V)And(P),M.G.R.Colony,NewColony 437",741,304
284,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingWestNorthWing",1,"Pungavadi(R.V)And(P),Ward3,NorthStreet 1",554,221
